taxonomy,imt,iml_unit,noDamageLimit,iml,d0,d1,d2,d3,d4,d5
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,6.0,0.58499163880582217,0.15369302459328438,0.027841446477024578,0.0027745306450766005,8.2377722872895021e-05,4.1795195082627856e-08
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,6.5,0.76611555829843325,0.28147002362290485,0.066390362018128202,0.0085816151501854065,0.00034839524315422032,3.0784309634768192e-07
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,7.0,0.90048272013299457,0.46539456311619709,0.14893372392154158,0.026297093564307872,0.0015627512767946161,2.7283089826246609e-06
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,7.5,0.96895436383416189,0.66795441097151143,0.29292356511747775,0.072834470029094156,0.0066462206003697899,2.5211707802452743e-05
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,8.0,0.99276029756652273,0.83211362196685923,0.48569289864276521,0.1700985041114631,0.024263782835320713,0.00020982958430182386
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,8.5,0.99868794274983097,0.93117554394598456,0.6818504834689284,0.32725395117204048,0.072322867070422681,0.0014369736904398245
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,9.0,0.99981047470210849,0.97715207924054115,0.83621357473498992,0.52446807277849172,0.17457762369975505,0.0078353939839774789
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,9.5,0.99997740898131837,0.99379946613289216,0.93052953890155832,0.71570737537562401,0.34168107388183655,0.033146333932951966
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,10.0,0.99999755932035406,0.9985497942803977,0.97509345014784932,0.85658794832539931,0.54471856836296684,0.10462612810511396
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,10.5,0.99999972290780825,0.99967657025729739,0.99189378180270771,0.93638096451075814,0.72637724386173963,0.24219096681719321
PSE-RCFw/oERD-6-T-F-F-T-T,MMI,MMI,1,11.0,0.99999996192114116,0.9999231062238596,0.99737442403417187,0.97334945403458539,0.8511354082631255,0.42440987352102899
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,3.0,0.028266170877878638,0.0028936092908002919,0.00027244442480711673,1.457928884052162e-05,2.0736321026948445e-07,2.8850144495606855e-11
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,3.5,0.04444863461068993,0.0047160341291302421,0.00045457663275605409,2.4864400525403951e-05,3.6285986915185475e-07,5.2807203054783258e-11
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,4.0,0.070324398032537427,0.0078762421751230605,0.0007867138732247092,4.4488027877376268e-05,6.7512249246615141e-07,1.0521028492860296e-10
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,4.5,0.11187050149024136,0.01358367750884748,0.001431421828589019,8.5108047466420089e-05,1.3699765786245877e-06,2.3671886673071185e-10
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,5.0,0.17812044376391534,0.024348217476087508,0.0027776214956021228,0.00017793107948527176,3.1269332814165551e-06,6.3019078844206433e-10
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,5.5,0.28049371205502105,0.045395513375070307,0.0058099930942294709,0.00041490087942075426,8.2892895580943815e-06,2.092475859249987e-09
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,6.0,0.42706643930210642,0.087024895029616856,0.013089457997657594,0.0010901616438324657,2.61353923184382e-05,9.0916313366662393e-09
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,6.5,0.60852746307782024,0.16637622762418769,0.031060091400281986,0.0031873642268510638,9.8013794592066716e-05,5.2910972492270503e-08
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,7.0,0.7863251896015675,0.30174016001121506,0.073807619102411626,0.0098945852828348224,0.00041983967740533146,4.0131124612319269e-07
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,7.5,0.91249200258622654,0.49088828020344732,0.16344286870333069,0.030087959562280941,0.0018826440824842861,3.6060487078604098e-06
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,8.0,0.97372591747554593,0.69157351285382229,0.3150606391762536,0.081816834119049719,0.0078919095973480902,3.3130678951831527e-05
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,8.5,0.99407502579055451,0.84808967120746259,0.51111505000611712,0.18656156684309266,0.028135469949880698,0.00027002689565358562
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,9.0,0.99895735761640192,0.93933951146590322,0.70411737118184625,0.35047010952336144,0.081677928402948297,0.0017993025395219853
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,9.5,0.99985336583456297,0.98038475698074989,0.85130835321430942,0.54979019366914783,0.19205492895478504,0.0095216031028049208
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,10.0,0.999982848830408,0.99479588845772848,0.93839082276613739,0.73668831096392318,0.36618106810463369,0.038915067906063805
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,10.5,0.99999815153091731,0.99879756057388902,0.97827944464994776,0.86969789336097136,0.56972530486307238,0.11816798883265922
JOR-RCFw/oERD-5-F-T-F-F-T,MMI,MMI,1,11.0,0.999999786544016,0.99973123082923432,0.99297029770264666,0.9428480931567107,0.74532866960800104,0.26346300843726433
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,3.0,0.047596193152930288,0.0050843066857553243,0.00049225919916617844,2.703765098233113e-05,3.9650467975604897e-07,5.8198335040060556e-11
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,3.5,0.075373688464245414,0.0085281117380647808,0.00085756979267648248,4.880073319080136e-05,7.4606106958974294e-07,1.1777911979038436e-10
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,4.0,0.1199699429454093,0.014788314936843072,0.001574080874354844,9.4475199096444307e-05,1.537693998243661e-06,2.709050761495746e-10
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,4.5,0.19089004126074249,0.026668900140419449,0.0030874656736734618,0.00020054002575276009,3.5823265680523519e-06,7.4296535590434587e-10
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,5.0,0.29960549930757563,0.049986998166801522,0.0065334471507805247,0.00047595176779824389,9.7357156717547966e-06,2.5614804721740825e-09
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,5.5,0.45266354015370358,0.09602470362637272,0.014865200141507051,0.0012727309960962607,3.1530732508500137e-05,1.1621774320680345e-08
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,6.0,0.63671118452102515,0.18278686332282468,0.035419432765309788,0.0037694783487235428,0.00012108297141166791,7.0610659541614496e-08
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,6.5,0.80943300761478276,0.32725124366192504,0.083686811270772821,0.011733009460991983,0.00052567963390326433,5.5362430761984882e-07
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,7.0,0.92549137266856718,0.52173869009458884,0.18219609628834366,0.035281370769707388,0.0023506888310615981,5.0417421130211082e-06
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,7.5,0.97862093238163872,0.71892266679501748,0.34259544576541257,0.093719642472488096,0.0096652169832783796,4.5861700571414588e-05
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,8.0,0.99536505300789002,0.86584797525182455,0.54153627172599927,0.20759146149389551,0.033460872726881807,0.00036391798041246481
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,8.5,0.999212340410496,0.94809561986816637,0.72983377006100669,0.37910008619615088,0.094104814765567535,0.0023454696454044965
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,9.0,0.99989264635026709,0.98373397318143796,0.86813234116723981,0.57990172129062478,0.21442252576161791,0.011967035399460091
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,9.5,0.99998769845744395,0.99579488468904009,0.94684053190608886,0.76067677518020826,0.39622807497499035,0.046886768634273546
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,10.0,0.99999867377412477,0.99904030573397695,0.98160209949338906,0.88415058899313825,0.59908792373542552,0.1358701757648898
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,10.5,0.99999984324356472,0.99978441507290294,0.99407404988888359,0.94979515760007904,0.76679457223546854,0.28983073841855034
JOR-MURmanufactured-5-F-F-F-F-T,MMI,MMI,1,11.0,0.99999997689262732,0.99994699927504505,0.99805492203788559,0.97902745832875515,0.87531539534655012,0.47565077366344255
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,3.0,0.086055748905764506,0.0099451292485659426,0.0010141681008474235,5.8473631425415284e-05,9.0781995287780859e-07,1.4723533503513409e-10
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,3.5,0.13707257996252964,0.017432377089207529,0.0018945970769775888,0.00011595906166927961,1.9313362195072514e-06,3.5426883648881358e-10
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,4.0,0.21764428208683817,0.031802249976411345,0.0037954426090568427,0.00025369837741484602,4.6878669249794669e-06,1.0317202647769363e-09
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,4.5,0.33891050412511003,0.060161832925616054,0.0082094979528091194,0.00062304200670881826,1.3377318700102947e-05,3.8326134488286812e-09
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,5.0,0.50348962223041971,0.11577493305201159,0.019000998763421317,0.0017209026066619115,4.5584296412659597e-05,1.8906096799220506e-08
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,5.5,0.68961962643443286,0.2178290823487361,0.045470473023096036,0.0052061084373028477,0.00018257687038070181,1.2439297847333108e-07
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,6.0,0.84962862415348928,0.37916804701686546,0.1057666985076845,0.016198992047198102,0.00080834277273156285,1.0318908958417694e-06
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,6.5,0.94622627434896767,0.58058292562574287,0.22200535723609227,0.047409343530768977,0.0035692614013510537,9.5462007622115763e-06
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,7.0,0.98581851087431926,0.76758699095504401,0.39752074684934602,0.12001352004927912,0.014066734864622732,8.4473013978181299e-05
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,7.5,0.99714104485918309,0.8955320743208961,0.59866148182311207,0.2514099971548267,0.045958351177716961,0.00063433266584667081
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,8.0,0.9995448938595114,0.96194809615280852,0.77551510342160079,0.43551082762729387,0.12167346663511169,0.0038319234295675075
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,8.5,0.99994140605301751,0.98875491300500151,0.89637877157291757,0.63585241991815233,0.26110123606288971,0.018201240891151049
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,9.0,0.99999349579506713,0.9972207681218398,0.96025534365968557,0.80256931845571378,0.45475271647761017,0.065626083050823736
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,9.5,0.99999929135274168,0.99937606301769077,0.9866511365330084,0.90804263453896816,0.65254231926918438,0.17391174543575227
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,10.0,0.99999991172691383,0.99985754356346179,0.9957145521595373,0.96086609642345,0.80384462042971294,0.34202034090559108
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,10.5,0.99999998593142525,0.99996354000004961,0.99856605149647382,0.98361369591006298,0.89652870721892841,0.52736847855702029
JOR-MURsimplestone-5-T-F-F-F-T,MMI,MMI,1,11.0,0.99999999700050179,0.99998896903823897,0.99947074351933696,0.99284903780355238,0.94619383776271671,0.68517791542131856
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,3.0,0.047056071006232769,0.0050207926210501519,0.00048574008808111024,2.666063214140646e-05,3.9064963641699535e-07,5.7255200580641485e-11
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,3.5,0.074506993698680635,0.0084154026307290408,0.00084526434095499869,4.8048806591705073e-05,7.3363839936391173e-07,1.1556211543251038e-10
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,4.0,0.11858026767445173,0.014579468793321171,0.0015491938247198522,9.2832116939778331e-05,1.5080950047652308e-06,2.6481106196740711e-10
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,4.5,0.18870334852138737,0.026265658955324178,0.0030331599284219024,0.00019654732774854189,3.5012264630873702e-06,7.2260175620897371e-10
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,5.0,0.2963484958804472,0.049188584392469092,0.0064061475417324099,0.00046509763636515267,9.475588276242064e-06,2.4755190120018256e-09
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,5.5,0.44834195386896636,0.094463278867193301,0.014552178030085572,0.0012400988706906535,3.055138788854439e-05,1.1150627643452538e-08
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,6.0,0.63202553136939987,0.17995960244802656,0.034652686794579668,0.003665229277161286,0.00011686780536024344,6.726713830396136e-08
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,6.5,0.80567339227664281,0.32291244716803691,0.081962891191391107,0.011404948355673517,0.00050631678575441263,5.2458538235544694e-07
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,7.0,0.92342974987885229,0.5165857534663324,0.17896849816666505,0.034363930406347221,0.0022655728935612185,4.7677970166359884e-06
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,7.5,0.97786374311682323,0.7144456059016574,0.33793813516513671,0.0916482455822758,0.0093466838891931303,4.3451628113921892e-05
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,8.0,0.99516959711912234,0.86299459402820156,0.53647959298754411,0.20399105886151381,0.032518660638158003,0.00034637513613489102
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,8.5,0.99917436176759877,0.94671173860687818,0.72562762871158903,0.37427543124134077,0.091939779912215247,0.0022449117273352082
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,9.0,0.99988688726207819,0.98321316839049144,0.86542559040904077,0.57491112201280736,0.21059046005183679,0.011524370776648918
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,9.5,0.99998699635586674,0.99564190151570386,0.94550372833124108,0.7567720348479694,0.39117903104275709,0.045474408659484156
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,10.0,0.99999859850307016,0.99900351711670887,0.98108360096624725,0.88183669735477421,0.59424995761391375,0.1328103406200859
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,10.5,0.99999983502325318,0.99977637591223822,0.99390308402746064,0.94869570549460158,0.76331422249126735,0.28537920127839511
PSE-RCFw/oERD-3-T-T-F-T-T,MMI,MMI,1,11.0,0.99999997584083455,0.99994520246554353,0.99800166809144497,0.9785672824967655,0.87327721451632612,0.47103998916189693
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,3.0,0.039670739384706666,0.0041655781461132912,0.00039878872240761698,2.1674430735196815e-05,3.1395060073879932e-07,4.5095482903434458e-11
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,3.5,0.062667482809110275,0.0069096572820075419,0.00068307780930387807,3.8256340060605076e-05,5.740061088665982e-07,8.7693408090672165e-11
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,4.0,0.099576789594485127,0.011812945792507912,0.0012257303429668021,7.1829811067347649e-05,1.136697767356587e-06,1.9063228773319452e-10
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,4.5,0.1586316812618086,0.020962788010521871,0.0023375900443433073,0.00014656952837621695,2.5115837590794499e-06,4.84256412747186e-10
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,5.0,0.25091148905542737,0.038719102121883342,0.0047960914316540482,0.00033205527446444894,6.3957818878801476e-06,1.5140013687187093e-09
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,5.5,0.38632255217707956,0.073861646203678299,0.010618031829734864,0.00084686902678188236,1.9285849746197847e-05,6.1285224672857908e-09
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,6.0,0.56152170303673354,0.14187726257482891,0.024960774776721761,0.0024178474287231966,6.9392883289776108e-05,3.3158246037778838e-08
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,6.5,0.74512869174310159,0.26213677803885171,0.059661674200785386,0.0074419570600042784,0.00028938738588246693,2.3684728356343498e-07
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,7.0,0.88738094418489399,0.44022555378585648,0.13542800119926313,0.02294685766225113,0.0012961125175826593,2.0655791483914498e-06
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,7.5,0.96348367396795787,0.64368507524566243,0.27159940866029131,0.064661365229436774,0.0055834143539451597,1.9152593255244987e-05
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,8.0,0.99118834355093011,0.81506399204024926,0.46032055438615971,0.1546120324851058,0.020857435468776719,0.0001625421464394039
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,8.5,0.99835476280729751,0.92217038136254703,0.65889142063713646,0.3047020223366228,0.063828261872914571,0.0011435271846912398
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,9.0,0.99975579368903189,0.97347195632259798,0.82014037974274911,0.49905287898052009,0.15817184010610486,0.0064224681722435673
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,9.5,0.99997029184796937,0.99262993142928257,0.92187585001515548,0.69388731802147952,0.31778966058722302,0.028103012128174343
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,10.0,0.99999677484301708,0.99825229729299647,0.97148406766768858,0.84248223767200003,0.51934056194274869,0.092181684153762933
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,10.5,0.99999963919510793,0.9996103860616774,0.99065288426815246,0.92924508548974905,0.70647836923017748,0.22165977741410581
JOR-RCFw/oERD-10-T-F-F-F-T,MMI,MMI,1,11.0,0.99999995187678226,0.99990859255882492,0.99698504785425945,0.97027016613374029,0.83880333388040895,0.40088824896064112
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,3.0,0.15142831888295127,0.019758409904997887,0.0021845954107780896,0.00013588365249816992,2.3066041040520346e-06,4.3743675348650868e-10
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,3.5,0.23985690372644453,0.03635304268159989,0.0044479550816783897,0.00030439072387133947,5.7829334538794797e-06,1.3363005146871387e-09
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,4.0,0.37075198919292851,0.069180127824296833,0.0097758716209935814,0.0007670379115649606,1.7131905121425817e-05,5.2611360823462405e-09
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,4.5,0.54285933362807703,0.13302488764786624,0.022877106464043506,0.0021677086680997881,6.059798253799098e-05,2.7640578381671332e-08
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,5.0,0.72784215273240238,0.24736054271547381,0.054741251192522822,0.0066404188975542899,0.00024966961795780396,1.9247627280893909e-07
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,5.5,0.8761068445913518,0.42040107431850271,0.12533167230455378,0.020555319837631814,0.0011154430276514304,1.6544708958399212e-06
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,6.0,0.95855967164979072,0.62387302587047566,0.25516764735832587,0.05867675272088968,0.0048488476526461488,1.5355571091668629e-05
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,6.5,0.98971785119060185,0.80065669591071209,0.44013126306642669,0.14292775160259708,0.01843770653703225,0.00013222013590430404
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,7.0,0.99803333572187136,0.91432863742046766,0.64007401489742766,0.28718438537750146,0.057619406854916289,0.00095012279076966966
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,7.5,0.9997015765199837,0.97017528358312377,0.80658176630434475,0.47872626237061899,0.14582030966637227,0.0054626576596379373
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,8.0,0.99996306410983882,0.99155282485735985,0.91435458936932024,0.67587283284826993,0.29918296476927564,0.024546533690855132
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,8.5,0.99999596785617684,0.99797234577564309,0.96826241480376651,0.83046928130277731,0.49885022222916131,0.083005883455961271
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,9.0,0.99999955344023961,0.99954753506850225,0.98952639152112221,0.92302158491308728,0.68989682853903656,0.20582779516915606
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,9.5,0.99999994178552709,0.99989486634615254,0.99662983335874256,0.96754984868060656,0.82830013140669911,0.38206281915709872
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,10.0,0.99999999014031138,0.99997218964578238,0.99885240404743392,0.98634531565832673,0.91007217732883605,0.56449145499830577
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,10.5,0.99999999776313253,0.99999125802970867,0.99956580439687193,0.9939593639731118,0.95312616837029307,0.71325026272756942
PSE-MURadobe-4-T-F-F-F-T,MMI,MMI,1,11.0,0.99999999933463468,0.99999672933983152,0.99981488246522554,0.99712326565805243,0.97490409143484247,0.81771575695871368
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,3.0,0.04444863461068993,0.0047160341291302421,0.00045457663275605409,2.4864400525403951e-05,3.6285986915185475e-07,5.2807203054783258e-11
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,3.5,0.070324398032537427,0.0078762421751230605,0.0007867138732247092,4.4488027877376268e-05,6.7512249246615141e-07,1.0521028492860296e-10
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,4.0,0.11187050149024136,0.01358367750884748,0.001431421828589019,8.5108047466420089e-05,1.3699765786245877e-06,2.3671886673071185e-10
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,4.5,0.17812044376391534,0.024348217476087508,0.0027776214956021228,0.00017793107948527176,3.1269332814165551e-06,6.3019078844206433e-10
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,5.0,0.28049371205502105,0.045395513375070307,0.0058099930942294709,0.00041490087942075426,8.2892895580943815e-06,2.092475859249987e-09
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,5.5,0.42706643930210642,0.087024895029616856,0.013089457997657594,0.0010901616438324657,2.61353923184382e-05,9.0916313366662393e-09
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,6.0,0.60852746307782024,0.16637622762418769,0.031060091400281986,0.0031873642268510638,9.8013794592066716e-05,5.2910972492270503e-08
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,6.5,0.7863251896015675,0.30174016001121506,0.073807619102411626,0.0098945852828348224,0.00041983967740533146,4.0131124612319269e-07
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,7.0,0.91249200258622654,0.49088828020344732,0.16344286870333069,0.030087959562280941,0.0018826440824842861,3.6060487078604098e-06
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,7.5,0.97372591747554593,0.69157351285382229,0.3150606391762536,0.081816834119049719,0.0078919095973480902,3.3130678951831527e-05
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,8.0,0.99407502579055451,0.84808967120746259,0.51111505000611712,0.18656156684309266,0.028135469949880698,0.00027002689565358562
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,8.5,0.99895735761640192,0.93933951146590322,0.70411737118184625,0.35047010952336144,0.081677928402948297,0.0017993025395219853
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,9.0,0.99985336583456297,0.98038475698074989,0.85130835321430942,0.54979019366914783,0.19205492895478504,0.0095216031028049208
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,9.5,0.999982848830408,0.99479588845772848,0.93839082276613739,0.73668831096392318,0.36618106810463369,0.038915067906063805
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,10.0,0.99999815153091731,0.99879756057388902,0.97827944464994776,0.86969789336097136,0.56972530486307238,0.11816798883265922
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,10.5,0.999999786544016,0.99973123082923432,0.99297029770264666,0.9428480931567107,0.74532866960800104,0.26346300843726433
JOR-RCFw/oERD-9-T-T-F-F-T,MMI,MMI,1,11.0,0.9999999697368368,0.9999351660041893,0.9977108679982154,0.97610441160483941,0.8626141997514013,0.44782563402547515
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,3.0,0.07986475007815419,0.0091175832780812094,0.00092229214428218853,5.277549597371145e-05,8.1209927815795169e-07,1.2967504847694045e-10
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,3.5,0.12716651818755353,0.015884218231593139,0.0017057164055437335,0.00010322721624667075,1.6965980104144407e-06,3.0404900819291925e-10
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,4.0,0.20218422918061019,0.028790557136987083,0.00337637216896014,0.00022198886605939716,4.0227633182343681e-06,8.5557316786832871e-10
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,4.5,0.31632199741116362,0.054190680938281832,0.0072139143457381483,0.00053475016563209188,1.1166083728753051e-05,3.0461224653777208e-09
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,5.0,0.47457991023767143,0.10421889238432347,0.016541584843909551,0.0014506482136557031,3.6978982258850657e-05,1.4333265685451124e-08
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,5.5,0.66002141996973163,0.1974870264322498,0.039511973802168865,0.0043389653932410788,0.00014472059994841135,9.0211128345174529e-08
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,6.0,0.82765189870064626,0.34944292481595995,0.092791754549101824,0.013515706118960358,0.00063434899876191331,7.2580178511749693e-07
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,6.5,0.93518678079170336,0.54751436199773262,0.19894538391396477,0.04020043394576045,0.0028243215373714436,6.6659628085163902e-06
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,7.0,0.98208261223529236,0.74078691034338617,0.36625289002606953,0.10461674987810321,0.011409141282711199,5.9989398666471239e-05
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,7.5,0.99623840104563899,0.87948476141822463,0.56669297957667419,0.22615574639624803,0.038521330157761602,0.00046496335648771314
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,8.0,0.99937887523068281,0.9545846628540452,0.75036221083515919,0.40350340920672334,0.10551110856335677,0.0029136243777805326
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,8.5,0.99991746815521687,0.98613091049126,0.88108818646794218,0.60464037636709356,0.23419302388309871,0.014413090624651792
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,9.0,0.99999068488356024,0.99648704813933642,0.95311633205194835,0.77962273945500093,0.42166675887929594,0.054478051697086305
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,9.5,0.99999899272121029,0.99920493689979883,0.98399946392893067,0.89516620038664041,0.62290096946713835,0.1518177254965809
PSE-MURmanufactured-4-T-F-F-T-T,MMI,MMI,1,10.0,0.99999987833229043,0.99982031497002311,0.99485844618860619,0.95496295111483964,0.78361178891353345,0.31238306986917275
